X0,X1,X2,X3,X4,Y
20.2617513528703,49.9106764327527,-1.98729316517415,31.2244781714921,38.2524441551074,4608.13783687183
45.6012996369045,-5.85543835904809,45.3833261028359,3.33967730480704,15.0618324906244,1423.45162209954
37.5421997712791,-15.5040648452714,36.4802358873375,11.0021359662065,19.5923154753615,2667.61392005744
26.0176465674345,-38.5532088551096,9.5233570922919,24.4798223195783,6.50828110671329,1911.16014874694
1.92295144124025,28.8867006494866,18.119474865524,4.39555160803617,10.0406480277983,279.349325720558
10.3205243848079,17.2724984277209,-33.7418838366265,39.90183493353,28.1408404996947,3190.90389381913
15.4094227509129,5.60118846027208,41.1172740373568,15.8728085844481,22.8406740871353,2217.60336994833
19.7688399394436,48.949364269839,-2.9731138965518,30.7285343251956,37.7565166069559,4486.26446699923
34.3247807431791,17.7450264496135,25.1989580400286,25.2891264332666,34.6890981622713,5139.37212905971
6.52886766626706,23.7940184245338,-38.0486249663049,8.6998468168778,26.4899540055753,1154.17047084533
13.3664588009395,1.89907605571186,38.9774780694809,17.9313232581903,24.7037917433083,2282.79525251291
30.2315440564955,-48.9478351080203,2.97536883805305,19.2704150032416,12.2428052970774,2504.78699912623
38.330313828385,26.5897570123407,-16.8686989617694,10.1958857407318,16.1800881070504,2358.86255339307
26.8090661211892,-29.236895469771,3.5974686857307,12.5591972522808,41.1585310569868,3488.74800541202
34.4598015734134,-16.7067022450982,-34.2262707381105,21.1200394484028,22.3456614469983,3778.78753997308
19.2897571295709,35.686728285087,-24.9681464570966,18.4145895807107,11.6344529114744,1908.29508287528
32.0783250224959,6.99338029534402,7.60533056631808,47.9098592763557,41.6359412115151,7488.81164212727
10.2541188616897,11.999572711531,21.6569833391479,42.4983955669446,43.3380951973,4071.60450646167
49.4287646257851,-42.2650732547662,8.18918274207721,32.4956209940127,45.4158813216295,7995.42087803125
25.8626047116384,-41.535877527561,-5.07180901595201,36.4775566236297,18.6928860653874,3934.66682214643
40.1372281345858,24.0487285829263,-36.7258391544981,8.65523751328123,44.2091657300967,3672.35272471785
49.033328750877,38.7325255406863,-38.1786367595612,15.3048870305775,6.17492493618627,2020.30877460872
30.5306622946008,10.0997782219434,-26.3901631991356,46.4534875928549,39.7999214566778,7034.03606101995
15.2298376581701,32.9540807946944,-6.93986151761838,14.3242541617538,12.0307430769388,1522.14586560897
26.151374395972,42.7434054186436,8.56707896072583,43.9584199790746,3.3922554816567,1853.90194348397
5.03150227131124,-29.9088487121996,7.16437307586064,14.9895274464482,44.3293710458859,1717.08387646423
2.48120656527607,-1.13681530373562,-33.9497612286242,5.69336414469717,5.78841956001437,274.329345066176
28.4664897663674,-19.0633136474209,9.66776622451557,46.1306641567803,45.2613819030256,7217.73808677189
12.108897769849,25.1381750626346,-2.49907689925728,25.8240991099328,0.855950452586624,490.764897878347
9.975667567918,1.58482847073693,-17.9376546917338,9.50115546805345,18.3426599177398,1240.12301875275
30.9300666979817,-19.5268736848437,30.8219606710649,6.04043821944865,17.1331737812453,1680.2916963832
47.5172133528435,8.10481558044087,15.9406350380603,22.1929371175805,17.1818683080333,3988.21579988943
10.2656932804421,0.241571420394251,-49.8550277202984,10.2690460766361,18.1341844536677,1300.08294019944
30.7143356955411,-5.68658941324954,44.4291695706614,9.17584632038508,15.9220294365478,1988.19023064931
44.9522562429663,-33.650448239327,-48.25421997771,17.7659773774832,37.6871898392418,5138.18896231767
17.9283503135499,-24.367928173013,35.4476448580268,9.16525466813828,16.2936155372983,1537.29834023976
4.01912803156747,-29.7030139667222,-36.7017540118428,25.7966626146335,39.3755635454728,1896.70073354848
26.2507530106815,29.5297268497594,-26.8024540917954,24.5479527568789,34.9490047746685,4445.59012862332
18.3670649231335,-29.6846695429843,49.6894721639551,29.3854511877022,42.3315720964064,4477.61700984306
18.2878984995857,1.87977621142748,32.0680587277906,40.7153693355423,45.5201352819614,5452.206173285
41.8259115637806,-40.211535219618,16.1919999556132,48.0188239710449,47.2936946426736,9122.6098487379
21.0727727438958,-41.2943473996814,3.04677590100253,47.5608246744519,37.8942753392957,5771.00530864757
19.7771323425176,-32.5612958480048,35.6758485049186,38.4839718203256,49.2573687572166,5733.76264596556
8.23711560998045,34.3263484501108,28.7684557677173,32.5282493449115,29.0010021484925,2614.1415303818
39.9571938998898,22.3621934122318,48.5680336827803,27.0762088538791,12.6649902813754,3469.09814502526
25.6274127926741,39.6908762142274,-38.0456592859807,21.6094007300235,32.1274140808097,3952.11032067355
47.7053819102481,42.2824951569276,-11.9128367774917,45.0347090361255,40.0071426737139,8678.24504724984
36.3833678039683,-26.602617110266,2.07354062052293,5.38255069530163,36.19664017721,2497.11156051662
41.2585773135672,-2.80394648499879,33.2339047415261,30.2847946482442,11.5274535169656,3556.62160696468
44.3111652960794,-23.4575072940107,-40.4550422892103,45.9229011311948,21.7690104785769,6232.05728634412
4.15640309316954,-13.3319336835602,-0.0406181323436599,28.6963119238374,3.62964483295326,622.281731673574
46.2324160608073,-20.4978916492541,5.09415281822303,47.0969675334862,10.6772253896755,4516.70659514732
39.869094183638,12.6979472494447,47.3467390279627,5.82777108201472,7.74149343085976,1261.29192192446
41.1856630912949,-4.39903122708179,10.2177360235289,48.1629773970142,43.8587981378331,8730.95506897651
48.5785961380644,37.3257661441634,30.6924322807911,0.417640060283625,17.4250510328973,562.994999130789
36.3855558183011,12.6820020523579,-40.9040103179645,44.6474613958615,11.1689505076895,3990.97622375508
24.8895890603051,-44.7083408699158,-22.1052178349591,15.1340024348195,1.91371210429671,800.98956969256
17.8583051818093,6.93674438096041,12.4085067218189,23.9687906051913,30.6658469328344,3395.5651140116
19.6113326865275,-37.3083332989617,27.2245555830245,19.4857521493653,24.6475038525293,2877.38913375759
25.9700141441938,-27.2832930267982,10.7544454654573,13.6555548323448,12.0501151220058,1940.38791380813
25.363912322876,-9.19377823807154,7.83736646590692,46.0421917950833,16.9285972176419,4165.57808031465
31.9272328126075,41.2859488258338,-33.1480779645844,16.2599238139251,42.4982277542581,4400.13232788107
25.1028302649741,-35.2012246114205,-11.7971043013495,3.5514293828866,7.9284745054153,793.226692586754
37.3260028048712,-36.2484654845317,22.9907436000627,0.594806939036308,26.3855070053566,722.746837756576
42.4351279140532,49.0282195850807,17.3859920509593,2.31957596315061,35.2920912288344,1750.15176764956
38.94187144212,11.3595628089643,15.3187591501788,17.4516095704054,42.0788185536114,5008.59437873411
22.0833453983263,17.559444081867,13.9856456695091,11.8149874293746,12.3212107020247,1683.88748439859
3.50008352042643,-31.6890604751392,25.2935272351125,19.1735965710072,23.5005518010586,1181.4750405514
46.2432762832016,29.1345071697455,-1.43131428664348,20.9521282862295,18.0926901563287,3922.95199833204
7.12000475198031,45.086357042912,-12.0763853336862,44.5251439801709,1.54767497478697,662.025697169897
43.2037987963305,25.6409231982289,18.3977670893999,9.05438057590611,29.1330776827254,3164.38452564305
28.4381069658413,42.7364320710153,-7.04519442679482,4.28467701521811,23.574779746955,1592.11007343147
19.2010095969776,4.36635682228169,24.5038029678408,14.8582378786193,10.8932321800136,1655.73803885628
44.5469668937258,-34.8763690760537,-4.84715110036711,3.17403457667074,16.5576388399484,1437.98961047461
30.0714675407092,28.0182211841499,-41.5514930830224,43.9240299034687,27.2015487023633,5613.30833928342
42.7777055750549,-40.647735817043,30.6289952901725,22.9687865876986,21.1747508312517,4273.1441323572
37.5949277630064,43.9256612895815,15.1436797262038,34.1264438545626,22.7345958172191,5058.31463559921
25.1751092321182,-7.33578441602545,-6.47384355693912,36.866940578182,3.8407575930098,1772.80418603946
31.8359988117209,-2.05372188986598,-1.42100908593763,24.2583760698928,35.2793333668446,4889.03126887037
16.4454349587777,39.4969581369071,47.8857849254007,38.3284943034706,26.8895595979154,3857.5483223263
23.2543143497906,5.46818833226994,-2.85854750612251,36.5813358073545,39.0686838745765,5398.96796465916
42.8481514316164,-36.2465897077337,-0.90850518339046,4.44404685507623,27.0781832111716,2130.73522795395
23.5159596366612,16.2421385446196,39.3436598799526,47.9635645165023,10.1836863113995,3176.81275176869
35.6392052689659,16.125279936503,17.5952982082021,43.530339047669,42.2030840865809,7575.0936723702
37.1750357530953,35.0688481435806,13.0186507159422,11.3923515918181,15.6761272846898,2416.85096126298
20.8109298420164,-18.3573500412417,21.9588127387592,8.53293738526593,38.502134671086,2452.5479056066
7.04363916466097,-14.4371385836129,12.0093739037424,14.0963723450192,46.6012510928794,2018.79993812909
17.614970616441,29.7643422334838,-8.86937173988422,29.4206221190795,29.222907726472,3646.77823341373
16.5834387686531,-37.1645952545024,-15.9669011752044,2.56031882077463,43.2735613997266,1274.68963475184
16.4184282804882,-1.90908463017761,-15.5061932433178,32.0976803736057,3.95803402735806,1357.71092556193
47.1334966358574,-4.76239217788968,-29.2321959229261,28.025062272331,10.050313689292,3414.79293443263
8.17899280418153,-32.2300727670617,-47.4117146333241,1.71906406798378,18.5320314645143,484.3105400281
11.8957527125943,32.47755933145,18.1210011402427,42.9493519810376,49.9769028276151,4733.16444745463
4.58878465103656,-19.4324867728708,9.75814088242085,38.9159904068606,47.9175228038611,2742.90655327236
22.0238121859785,-20.7708068589612,49.4835895252143,31.291352708659,21.7929597179855,3631.62250124808
17.9663938395601,4.28221068677544,47.6939011359806,37.7281838766598,6.9012244597313,2029.83476294547
7.6980600267877,-2.02501482610241,-20.7165968769036,9.12642685210482,40.9248124786943,1592.84456527926
38.2949933498853,-30.8256538540185,-45.8755781398796,4.29766569386648,29.5385012471905,2069.12979862754
33.7532690106317,39.9242330551902,9.45560209440431,1.51043935946898,17.9399127298826,901.372511390945
3.29162662459808,37.4615321372313,15.4135455529703,30.9869620788346,41.5200793630257,1931.670420477
20.2678810386611,-36.3816452180924,-17.1147971803124,19.0244190788419,12.9466117157011,2096.64616151951
10.0826417003019,13.8685954417727,-33.9762477632557,24.8431241896104,9.50145771715358,1449.80652267295
4.64437719309804,37.501553652692,-40.7815041697541,32.4789181660113,36.4099303927296,2198.84843655972
41.5847795530187,-46.3391482123032,-39.1623729581857,0.307001522813691,38.8834229877413,665.864128788993
31.108549873137,29.7364855370802,-30.2425780986069,18.3286990081725,40.2872683457768,4489.69151454325
15.6734504307791,-9.2197506127925,-30.8368329379793,34.5704422063591,40.8198876867117,4405.65273003481
24.2248453489097,0.25913357973544,42.6710843324361,12.8162620968223,10.1054062973953,1663.59307150076
48.5210561422913,-6.0810013339112,-49.1982697041701,41.3533621796764,18.5493318174382,5713.06362335383
16.2668164275277,23.5617070164442,6.93476161848166,9.5399750302406,36.5182640348836,2233.46791364773
49.9638657085513,47.4692283425176,33.8474604496377,25.0399766780995,28.4473744287266,5586.78912768365
36.8154406866095,-28.330038180186,36.2536888537588,10.3765818314572,14.0868047285096,2176.62271469053
7.93546596726763,-30.8179196391296,21.0130538025436,10.146249961142,40.9496045650331,1705.21409405981
9.78730807774405,-47.5357420503944,-36.51819524507,37.9338200990888,31.8145654238329,3221.41678579747
14.1942878868883,32.981333109313,27.7065543638791,43.9456332344435,1.50743655429861,913.846476071147
0.289556640267735,-31.6664906641623,-11.2382813033737,41.0728594034614,34.7200788056292,607.900371685216
6.37144703799194,27.4476170254516,5.8466923320309,23.0907107175073,8.45834309199321,1050.24919195904
47.08180455423,21.7597553207911,21.5594830856564,22.0533420266708,29.4843527324228,5182.00149765908
43.0508235453281,-41.2834168624327,-37.7565052098959,28.5820268044672,9.25704218895571,3163.58372324126
0.382986327256771,-24.7889639052537,17.1190259901618,4.82413829416599,36.7884596778984,250.71797059012
42.3384302161491,15.0992391084086,9.604386021291,32.3374990099896,44.4194689845712,7300.92619775095
15.9697991018113,19.8460537637226,14.9686809314808,30.3309498541828,42.2815530077279,4239.69224630626
40.9568786367208,-34.3928259993887,-47.444356418551,34.6584822015507,42.9726961401693,7311.97277789045
24.8154276574066,-29.292071722283,-29.0690043659576,9.66895955141377,36.4850970419322,2774.25982867582
26.8826604883379,15.7321708662743,-37.6746738068002,6.15090085336727,9.92147230075707,1204.86604102805
38.9327369022492,-9.29773933237831,-28.4980525911083,43.7459623426539,9.47480752586266,3764.14936031657
25.2675316588179,42.8861168429456,-9.66799824025203,47.2919082262767,38.4905284243847,6350.14586278529
27.8818940575891,25.6959314401485,47.0814596389144,39.449632107152,3.69893527908692,1893.48296713666
5.24152845731972,-15.2498368325759,4.41536257379115,7.55923323043604,12.9406285385929,676.611739604936
22.4106453411306,14.5200245931093,37.5187957397473,8.7750075638236,19.6133373234452,1843.78268724327
1.33169094364431,-47.4568290164361,-2.94917837086813,40.1787945512167,10.0340321101327,692.200013165657
25.4495934875332,2.8878881719168,22.765964193448,43.5555480056339,31.8562064976097,5564.90181875694
8.07502609865624,-5.65154192867958,-13.7275835414714,17.4789209308752,46.3425802524068,2398.98037873576
33.5464979949283,4.25930934824499,37.0583546550615,4.94347360333043,41.7312718442947,2467.4208740673
7.48657927789879,10.1510610571483,-25.1895493071502,21.4343857186461,4.74482741084528,823.01867248502
40.3608575208021,-26.9984481802672,22.8374000109819,36.6063704100918,21.8132330853988,5316.69711833065
7.78615982453017,-45.7053949580773,-25.8672045953263,2.61458312222142,34.9806328967634,796.163541158721
30.495409255497,23.2974092413898,-40.7428530488962,20.3825332155411,10.583252252681,2405.80079800601
5.57801732923324,27.7069670794781,-28.845909861579,48.1756960037573,23.2870316536368,2346.63817225287
49.324028997059,43.0734600855674,-27.390124946225,7.91613379444837,18.9098808027128,2548.3814145554
9.43997865762561,-43.6070062670873,-27.5404363352667,9.78663846845427,5.70118156161652,685.677369436602
36.6139069168395,4.25871365104307,21.9972831364715,25.9153298628319,16.8252118087432,3744.04565438693
43.430103010831,-26.1902405592125,19.5906369177603,10.2525172662578,48.3455267963804,4346.47965380436
21.3928869393172,46.2992300270822,2.80573173724248,6.69101725953888,5.42185993525709,830.850158358118
47.6791376475429,-45.4771154782449,-22.5152387685411,40.0149062252638,25.6489701395968,6549.79432738622
