X0,X1,X2,X3,X4,Y
44.6155616302545,10.6306817756572,26.3360001091696,-45.6258286478989,6.43935740376808,12.0011125764542
-1.19532899726074,-41.4291298229781,1.57542700217465,2.32748527832504,-37.9944527260946,2.264342180373E+19
-16.5077845487995,-26.2743472764907,6.51639494032515,17.4691937322424,-28.1399930310762,11230605930873
-43.4571175122301,-2.44396956461574,19.6042090700018,41.2994842723244,-5.09545774084876,-87.3908742609888
-15.3172681725857,-16.4925586354203,17.6386962103748,-3.38186350496995,-49.1222762500686,-111945845.234511
13.196462011709,28.3701313376357,41.6722620701586,-15.5450572645164,26.5153556774639,11.9999999999926
-37.7415159921491,-42.9594758183135,5.77689522313347,-31.2404571755883,-22.6729629497679,1.82220646652634E+18
44.0387842697182,10.0538343330971,25.8522553662425,-46.2025173930923,7.40673836725922,11.9999717507958
39.4652617139428,46.6486247481426,32.2399626328237,26.3406967456314,-8.59653713614599,12
-47.1279059995729,-27.259461459997,29.134810629565,-27.9287642515099,13.2934201190466,50054746502.9215
-41.4369414074898,-40.4111356684964,4.5119108642712,-27.1286332693716,-18.9465237243442,-1.01533707622499E+18
-44.037273734351,-10.0548145501071,24.148222809692,46.2015883056916,-7.40882904674132,34613.3451759712
33.2999274328584,29.9436431331429,16.0348505051888,-24.8003777523526,45.7231074561652,12.0000000000045
-49.7144096530309,-18.7606071282086,30.3427910153621,-1.20659895502185,-9.23877597303101,-3126776838.2291
-21.0746433751366,-28.7853591327521,12.9473896261648,-36.7487222158231,36.8026151523931,-28816851145673.6
-15.4203907971783,-23.5709369353882,7.41442379248664,38.299272718909,46.6597807120205,-40373586924.0067
-3.87903986356199,19.1656798285352,37.2898976056115,20.4214713001674,-8.5422262452874,12.0000232163187
18.41427121973,-28.88534299072,47.4147026770317,0.550949166191494,28.4884099798483,31734414320105.3
0.459591124779443,-2.39576991936094,44.4580479744957,25.8263893369181,12.8915914480788,-84.585808892655
41.2092134568862,-0.748657027899441,23.2637961914911,-0.452252884966384,25.6639080531113,-5.79415133385509
-43.2624820604135,-20.148538977408,33.9358782358318,44.2583363489849,14.777797359223,-9596831152.51375
13.0798597734142,-40.7688657964507,13.448901605664,-27.9743371247254,-38.739211109639,-3.93402494671476E+18
-21.4151675280685,0.657348486282253,32.8031321598224,-41.0257192540508,22.031109703712,4.57355587295585
-16.122411625954,-16.5786976382552,9.94803845182714,32.8258502024286,37.998114733025,-161704397.233605
23.6575243467599,-24.0928110839084,30.6585301832898,-19.9332134728164,38.5354043423513,9660255364157.3
49.0476886041108,-15.4972717784106,1.03637384042059,-11.9630345287647,-12.4992940720402,-57186633.2031961
36.855923497783,18.5249927846074,12.3554573190295,23.5974989304313,41.6424042991461,12.0000018590121
-15.5211840210299,5.12808399627174,22.9199732357915,-32.3977115290234,-27.9294924991973,11.9688874585098
-10.3904483281985,-14.0923990784428,8.59782137176903,14.8238464642372,43.140751750474,38574270.6512832
40.3541962360857,12.0419254903779,17.596084698475,-26.9321507022092,5.32241886372734,11.9999732610252
46.1565577183283,-16.7419020940414,22.0963603984789,25.4962498497908,19.1995512855238,441031476.094632
5.61257415814617,36.4771641759382,39.3716090683294,7.31046964817459,3.3608748468945,12
37.2219243522785,39.6654289424572,40.4600994522823,12.8229424270855,38.7837729390673,12
-20.0661409576577,39.4633344350064,8.10869510940013,46.2887571417468,-6.77248708828643,12
45.1113164413514,6.39778342014127,14.4346727441146,-38.2489645127787,42.180358197582,11.930654151375
5.98704147990491,-24.7228967432684,8.04139955622177,-26.7871220542088,21.7105076815259,-984316452418.33
-38.0400820607413,48.6689460227892,42.2107218513756,-47.4008135025857,-37.9420585902273,12
-14.9017672205581,-32.5083191698669,40.6789270557181,-44.2526646410703,-26.1773338485922,-3.27039631036317E+15
-20.5072147470217,23.0447898556117,32.6824928826379,22.3879956576014,-44.6408792619223,11.9999999792594
-15.0042803410916,-16.224697783176,46.5081045978023,39.1429323677772,-39.1903511689022,226208382.780824
21.6981478435216,-40.6964679692631,38.5418941007326,34.9964357179116,46.7925488475693,2.72078383723434E+18
-37.08282184952,-49.302831245424,6.34877117265686,-11.3081331740385,-34.1623723470053,1.36754099144025E+22
-8.59996885028667,-19.3711256071392,8.41804000279355,-14.0762375118388,39.3644418076995,-31109357926.7332
2.67519933466688,18.4157339083999,12.0626540766244,-39.7678567771259,11.9671281804254,12.0000000197517
-18.2442481788444,-30.8012052627283,16.7862582408791,-2.40235485890935,-35.002578651766,-188712147097470
48.3508212022369,-3.31416091726025,24.7867601050033,-5.44462726811054,-17.0567791133786,-954.642217143893
-19.5565419433537,-0.625150406413049,29.8063142061714,12.0802002870664,12.2328176540865,49.5752741450413
-48.9151715065621,46.3643244924872,35.0424104568182,-46.2208641917028,-40.8978557192948,12
-46.8264779767083,46.6500718138763,23.2309727285129,23.6292077632689,-41.9854893796112,12
